comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3365,336500,1,12200,35,4.6885,repo_current,naics4,industry_exposure_4digit.csv,-0.522517277470939,0.3118279569892473,336500,Railroad Rolling Stock Manufacturing,1,-0.1504968,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.1494632890805932,0.5,Railroad rolling stock manufacturing
3366,336600,1,78700,73,4.2516,repo_current,naics4,industry_exposure_4digit.csv,-0.849043714516373,0.21505376344086022,336600,Ship and Boat Building,1,-0.0544223,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.053850191712142836,0.532520325203252,Ship and boat building
3369,336900,1,16900,47,5.1657,repo_current,naics4,industry_exposure_4digit.csv,-0.16587178477677372,0.46236559139784944,336900,Other Transportation Equipment Manufacturing,1,0.2530909,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.25218616063612603,0.6463414634146342,Other transportation equipment manufacturing
3379,337900,1,5600,23,6.3214,repo_current,naics4,industry_exposure_4digit.csv,0.6978650046336344,0.7688172043010753,337900,Other Furniture Related Product Manufacturing,1,-0.2421737,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.2406999061448266,0.45528455284552843,Other furniture related product manufacturing
3391,339100,1,180000,92,5.6894,repo_current,naics4,industry_exposure_4digit.csv,0.22552646443515914,0.6559139784946236,339100,Medical Equipment and Supplies Manufacturing,1,0.7815458,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7781031293274512,0.7845528455284553,Medical equipment and supplies manufacturing
3399,339900,1,113300,87,6.3698,repo_current,naics4,industry_exposure_4digit.csv,0.7340377662564291,0.7795698924731183,339900,Other Miscellaneous Manufacturing,1,0.27896,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2779310229787266,0.6504065040650406,Other miscellaneous manufacturing
4231,423100,1,192600,82,5.5182,repo_current,naics4,industry_exposure_4digit.csv,0.09757653076114188,0.5752688172043011,423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1,-0.1881213,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.18690709552183685,0.483739837398374,Motor vehicle and motor vehicle parts and supplies merchant wholesalers
4234,423400,1,494700,114,6.9416,repo_current,naics4,industry_exposure_4digit.csv,1.1613845657587845,0.8387096774193549,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,1,1.035819,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.0311551694607588,0.8333333333333334,Professional and commercial equipment and supplies merchant wholesalers
4238,423800,1,497900,97,5.5696,repo_current,naics4,industry_exposure_4digit.csv,0.13599140570766355,0.5913978494623656,423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",1,0.2045736,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.20390186741623612,0.6260162601626016,"Machinery, equipment, and supplies merchant wholesalers"
4243,424300,1,63600,50,7.305,repo_current,naics4,industry_exposure_4digit.csv,1.4329792263729075,0.8870967741935484,424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",1,0.4999831,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.49789264839417774,0.7073170731707317,"Apparel, piece goods, and notions merchant wholesalers"
